config,holdout_workload,case_id,workload,stressor,label,n_features,block_idx,block_start_s,block_end_s,score,pvalue,block_alert,persist_alert,threshold
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,47,47.0,107.0,0.006847361716190272,0.2777369581190301,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,48,48.0,108.0,0.006929334146194642,0.2703894195444526,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,49,49.0,109.0,0.0069176166351034764,0.2718589272593681,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,50,50.0,110.0,0.006907371827675542,0.27259368111682586,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,51,51.0,111.0,0.006871723397262181,0.27553269654665685,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,52,52.0,112.0,0.00684602823391608,0.2777369581190301,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,53,53.0,113.0,0.006823129156106058,0.2799412196914034,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,54,54.0,114.0,0.006794645699890425,0.2814107274063189,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,55,55.0,115.0,0.006769827864703376,0.28361498897869214,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,56,56.0,116.0,0.006755754919112066,0.28508449669360764,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,57,57.0,117.0,0.00675977882777544,0.28508449669360764,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,58,58.0,118.0,0.006691768135207402,0.29831006612784716,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,59,59.0,119.0,0.006690982876923761,0.29831006612784716,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,60,60.0,120.0,0.006683281994224167,0.2990448199853049,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,61,61.0,121.0,0.006670610305797265,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,62,62.0,122.0,0.006680525231954155,0.2990448199853049,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,63,63.0,123.0,0.00667029612742234,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,64,64.0,124.0,0.006670061904434416,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,65,65.0,125.0,0.006665877780000506,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,66,66.0,126.0,0.006664838248483624,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,67,67.0,127.0,0.0066696166636978005,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,68,68.0,128.0,0.006643660364305627,0.30124908155767816,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,69,69.0,129.0,0.006658847053263127,0.29977957384276266,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,70,70.0,130.0,0.0066295465484895195,0.30124908155767816,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,71,71.0,131.0,0.006611169118871342,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,72,72.0,132.0,0.006620259133152118,0.3027185892725937,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,73,73.0,133.0,0.006620529547783893,0.3019838354151359,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,74,74.0,134.0,0.006610385245030626,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,75,75.0,135.0,0.006601439815422587,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,76,76.0,136.0,0.006591640278111292,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,77,77.0,137.0,0.006593745223246914,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,78,78.0,138.0,0.006584404154741539,0.3041880969875092,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,79,79.0,139.0,0.006550841649940822,0.30492285084496695,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,80,80.0,140.0,0.006526881933978573,0.3056576047024247,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,81,81.0,141.0,0.006507352825537361,0.30639235855988245,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,82,82.0,142.0,0.006505588175306141,0.30639235855988245,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,83,83.0,143.0,0.00648222606408316,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,84,84.0,144.0,0.006468893002960451,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,85,85.0,145.0,0.0064318312196691985,0.3100661278471712,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,86,86.0,146.0,0.0064101325168999905,0.3115356355620867,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,87,87.0,147.0,0.006381662628891074,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,88,88.0,148.0,0.006387791832613058,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,89,89.0,149.0,0.006421077954323364,0.31080088170462894,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,90,90.0,150.0,0.006448232588276355,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,91,91.0,151.0,0.00644282797604076,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,92,92.0,152.0,0.006427446021638108,0.31080088170462894,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,93,93.0,153.0,0.006412574791725861,0.31080088170462894,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,94,94.0,154.0,0.006401883617765364,0.31227038941954444,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,95,95.0,155.0,0.006392723573339549,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,96,96.0,156.0,0.006391039909383169,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,97,97.0,157.0,0.006456564303186407,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,98,98.0,158.0,0.006440989688387931,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,99,99.0,159.0,0.006434441814171434,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,100,100.0,160.0,0.0064459595213577185,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,101,101.0,161.0,0.006471981176054349,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,102,102.0,162.0,0.0064695338770678085,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,103,103.0,163.0,0.006481907502221753,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,104,104.0,164.0,0.0064815044726261786,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,105,105.0,165.0,0.006488001325190184,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,106,106.0,166.0,0.0064929336715313785,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,107,107.0,167.0,0.006511291262210716,0.3056576047024247,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,108,108.0,168.0,0.00640457049825377,0.31227038941954444,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,109,109.0,169.0,0.006397079270755844,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,110,110.0,170.0,0.0063883494379170895,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,111,111.0,171.0,0.0063898503503572925,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,112,112.0,172.0,0.006400126397657392,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,113,113.0,173.0,0.006454069977901119,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,114,114.0,174.0,0.006499530273796175,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,115,115.0,175.0,0.006511656046060745,0.3056576047024247,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,116,116.0,176.0,0.0064969493792210046,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,117,117.0,177.0,0.0064892440333704764,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,118,118.0,178.0,0.006473155890497208,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,119,119.0,179.0,0.006446892708252206,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,120,120.0,180.0,0.0064573451955956245,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,121,121.0,181.0,0.0064745581328569946,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,122,122.0,182.0,0.006460297835059905,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,123,123.0,183.0,0.006477902425281672,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,124,124.0,184.0,0.006479527976763037,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,125,125.0,185.0,0.0064673945335433575,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,126,126.0,186.0,0.0064547924221437895,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,127,127.0,187.0,0.006435269313967786,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,128,128.0,188.0,0.006445386262562185,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,129,129.0,189.0,0.006431388779649775,0.3100661278471712,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,130,130.0,190.0,0.006436803636436178,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,131,131.0,191.0,0.006462283644147422,0.3085966201322557,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,132,132.0,192.0,0.00644520129195264,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,133,133.0,193.0,0.006418352683758166,0.31080088170462894,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,134,134.0,194.0,0.006410920518994768,0.3115356355620867,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,135,135.0,195.0,0.006389184127077534,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,136,136.0,196.0,0.006380136994135348,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,137,137.0,197.0,0.00637722371524635,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,138,138.0,198.0,0.006378908069769209,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,139,139.0,199.0,0.006374457148125667,0.31373989713445993,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,140,140.0,200.0,0.006377718202409089,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,141,141.0,201.0,0.006393341173726044,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,142,142.0,202.0,0.006431070938859295,0.31080088170462894,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,143,143.0,203.0,0.006451560720014139,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,144,144.0,204.0,0.006443918873521026,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,145,145.0,205.0,0.006450626393164951,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,146,146.0,206.0,0.0064559457654146495,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,147,147.0,207.0,0.006541072819195432,0.3056576047024247,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,148,148.0,208.0,0.006521697911758556,0.3056576047024247,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,149,149.0,209.0,0.006474049057553086,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,150,150.0,210.0,0.006451566133577247,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,151,151.0,211.0,0.006449022080114558,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,152,152.0,212.0,0.006448083087694316,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,153,153.0,213.0,0.006450749595635424,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,154,154.0,214.0,0.006467577345551093,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,155,155.0,215.0,0.006466725468323092,0.30786186627479795,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,156,156.0,216.0,0.0064537699833434456,0.30933137398971344,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,157,157.0,217.0,0.006396751403351213,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,158,158.0,218.0,0.006398210494550308,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,159,159.0,219.0,0.006403624111400637,0.31227038941954444,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,160,160.0,220.0,0.006390768398827603,0.3130051432770022,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,161,161.0,221.0,0.006364813646579506,0.3144746509919177,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,162,162.0,222.0,0.006351310524206571,0.31594415870683323,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,163,163.0,223.0,0.006335747383641659,0.31741366642174873,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,164,164.0,224.0,0.00631455411727617,0.319617927994122,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,165,165.0,225.0,0.006291599765356455,0.32108743570903747,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,166,166.0,226.0,0.006292227214242574,0.32108743570903747,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,167,167.0,227.0,0.006302842762766839,0.3203526818515797,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,168,168.0,228.0,0.006314538548102034,0.319617927994122,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,169,169.0,229.0,0.006317594429348829,0.319617927994122,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,170,170.0,230.0,0.006332529006515235,0.3181484202792065,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,171,171.0,231.0,0.006351913011015785,0.31594415870683323,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,172,172.0,232.0,0.006356045654915474,0.31594415870683323,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,173,173.0,233.0,0.006332802509028023,0.3181484202792065,0,0,0.021816704616382975
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,1,46,174,174.0,234.0,0.006280574542622911,0.3218221895664952,0,0,0.021816704616382975
