config,holdout_workload,case_id,workload,stressor,label_name,label,block_idx,block_start_s,block_end_s,score,pvalue,phase_guard_applied,phase_template_score,phase_tolerance,phase_excess_score,phase_pvalue,block_alert,persist_alert,is_selected_for_diagnosis,diagnosis_selection_weight,threshold,dominant_tier,dominant_mechanism,top_feature_1,top_feature_score_1,top_feature_2,top_feature_score_2,top_feature_3,top_feature_score_3,feature_profile
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,39,39.0,129.0,0.012792000501383956,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014701071976849338,tier0:mem_inactive_bytes,0.0008153724410678643,tier0:syscalls,0.0007910081981146252,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,40,40.0,130.0,0.01278079222570517,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014712026193263881,tier0:mem_inactive_bytes,0.0008135756343708684,tier0:syscalls,0.0007892635285105286,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,41,41.0,131.0,0.012748648562467381,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014722460630732217,tier0:mem_inactive_bytes,0.0008117257110879218,tier0:syscalls,0.0007881231027442128,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,42,42.0,132.0,0.012755905619528374,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001473229931521988,tier0:mem_inactive_bytes,0.0008139706915876257,tier0:syscalls,0.0007902389200553348,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,43,43.0,133.0,0.012721359117213348,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014740329999957359,tier0:mem_inactive_bytes,0.0008156865740356444,tier0:syscalls,0.0007911907139118325,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,44,44.0,134.0,0.012699256715102383,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014746735145574346,tier0:mem_inactive_bytes,0.0008140993511117014,tier0:syscalls,0.0007895212246482436,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,45,45.0,135.0,0.01267033518702395,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014753348834562737,tier0:mem_inactive_bytes,0.0008106814594215819,tier0:syscalls,0.000786156165913211,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,46,46.0,136.0,0.012616363719641095,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014759461399660207,tier0:mem_inactive_bytes,0.0008069888120365681,tier0:syscalls,0.000782753979010272,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,47,47.0,137.0,0.012617463514422672,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014762914103790398,tier0:mem_inactive_bytes,0.0008059796265931356,tier0:syscalls,0.0007813699809866184,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,48,48.0,138.0,0.012602570632724287,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001476372984184519,tier0:mem_inactive_bytes,0.0008026876396505347,tier0:syscalls,0.000778309624876796,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,49,49.0,139.0,0.012579265036335337,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014762229656146472,tier0:mem_inactive_bytes,0.0007998112406698629,tier0:syscalls,0.0007755605525789507,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,50,50.0,140.0,0.012568735367545946,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014757608797171784,tier0:mem_inactive_bytes,0.0007986209937104147,tier0:syscalls,0.0007745473719285961,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,51,51.0,141.0,0.012535236005195394,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001475158911286658,tier0:mem_inactive_bytes,0.0007975720131067828,tier0:syscalls,0.0007737960101344781,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,52,52.0,142.0,0.012511709511761327,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014745014777447739,tier0:mem_inactive_bytes,0.0007956641137694295,tier0:syscalls,0.0007718913197321514,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,53,53.0,143.0,0.012487586397507362,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001473676910258813,tier0:mem_inactive_bytes,0.0007934349134925449,tier0:syscalls,0.0007697445513891279,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,54,54.0,144.0,0.012468908219028848,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001472634826579522,tier0:mem_inactive_bytes,0.0007917797377425451,tier0:syscalls,0.0007680162593633165,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,55,55.0,145.0,0.012451510229979494,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014715152548731656,tier0:mem_inactive_bytes,0.0007889485292883177,tier0:syscalls,0.0007653566682231264,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,56,56.0,146.0,0.012450083059260719,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014700996775237406,tier0:mem_inactive_bytes,0.0007867048458865232,tier0:syscalls,0.0007632003279933665,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,57,57.0,147.0,0.01244638592849151,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014684928694364751,tier0:mem_inactive_bytes,0.0007861836057415452,tier0:syscalls,0.0007614885781016103,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,58,58.0,148.0,0.012358096438557453,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014665591509809806,tier0:mem_inactive_bytes,0.0007835621688928808,tier0:syscalls,0.0007585780948858951,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,59,59.0,149.0,0.01234797770497054,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014646075834154806,tier0:mem_inactive_bytes,0.0007810772648420091,tier0:syscalls,0.0007565811763930534,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,60,60.0,150.0,0.01236202648109581,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001462528623028379,tier0:mem_inactive_bytes,0.0007806099271628901,tier0:syscalls,0.0007559829629104809,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,61,61.0,151.0,0.012347079387953406,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001460226503583392,tier0:mem_inactive_bytes,0.0007792477323228878,tier0:syscalls,0.0007542658518376802,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,62,62.0,152.0,0.012345389771032379,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001457677339458932,tier0:mem_inactive_bytes,0.000776728169738136,tier0:syscalls,0.0007518152769057867,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,63,63.0,153.0,0.012329162643934296,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014549635559858746,tier0:mem_inactive_bytes,0.0007754188678153163,tier0:syscalls,0.00075075203607444,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,64,64.0,154.0,0.01232316612996795,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014521464991920432,tier0:mem_inactive_bytes,0.0007744305603744469,tier0:syscalls,0.0007502584622474113,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,65,65.0,155.0,0.012302052125853193,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.001449219939565384,tier0:mem_inactive_bytes,0.0007723714542424645,tier0:syscalls,0.0007482198796688579,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,66,66.0,156.0,0.012306418727205599,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014462500709719365,tier0:mem_inactive_bytes,0.0007707182820002465,tier0:syscalls,0.0007465712888853825,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,67,67.0,157.0,0.012367798494278104,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014430989973690392,tier0:mem_inactive_bytes,0.000768645809323267,tier0:syscalls,0.0007446166996499476,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,68,68.0,158.0,0.012316876408501497,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014398435590352247,tier0:mem_inactive_bytes,0.0007670193004171323,tier0:syscalls,0.0007433225480116502,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,69,69.0,159.0,0.012315677857989302,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014364790135057287,tier0:mem_inactive_bytes,0.0007665790825255324,tier0:syscalls,0.0007430575301198062,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,70,70.0,160.0,0.012315696258092097,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014331899774542396,tier0:mem_inactive_bytes,0.0007663380606614165,tier0:syscalls,0.0007426350732543805,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,71,71.0,161.0,0.01231481901478216,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014298732357912224,tier0:mem_inactive_bytes,0.0007670281284650204,tier0:syscalls,0.0007435728021584766,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,72,72.0,162.0,0.012299750938044529,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014264856653719504,tier0:mem_inactive_bytes,0.0007646212284543428,tier0:syscalls,0.0007411530419855856,full
tier0,ALL,BROWSER__ATOMIC,BROWSER,ATOMIC,ANOMALY,1,73,73.0,163.0,0.012301389645526899,0.2506043513295729,0,0.0,0.0,0.0,1.0,0,0,0,0.0,0.039749208031780295,tier0,memory_io,tier0:uptime_s,0.0014230420264392852,tier0:mem_inactive_bytes,0.0007618352522807935,tier0:syscalls,0.0007384324169449015,full
